ID,latitude,longitude,altitude,division,district,upazila,union,area,b2id,site_type,registered,locationssid,block_id,m_id,households,population,log10pop,d4_origin_state,d4_origin_state_rakhine,d5_origin_district,healthWalk_enc,priority1,priority2,priority3,l_fuel,l_education,l_food,l_healthcare,l_jobs,mobility,l_nfis,pss,l_safety,l_sanitation,l_shelter,skills,l_water,other
81,20.951292,92.254982,-49.484013,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3400,Coll_w_host,No,CXB-025,CXB-025-042,M-ID-1808,55,265,2.423246,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Food assistance,2,0,3,0,0,0,0,0,0,0,0,0,1,0
82,20.951622,92.253166,-37.531601,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3400,Coll_w_host,No,CXB-025,CXB-025-044,M-ID-1810,56,231,2.363612,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
83,20.951565,92.254524,-40.895020,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3400,Coll_w_host,No,CXB-025,CXB-025-045,M-ID-1811,66,318,2.502427,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Cooking fuel and firewood,3,2,0,0,0,0,0,0,0,0,0,0,1,0
84,20.962088,92.252182,-43.901997,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3412,Coll_w_host,No,CXB-025,CXB-025-047,M-ID-1813,68,288,2.459393,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
85,20.962711,92.252235,-44.868641,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3412,Coll_w_host,No,CXB-025,CXB-025-048,M-ID-1814,62,280,2.447158,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Job opportunities,Cooking fuel and firewood,3,0,1,0,2,0,0,0,0,0,0,0,0,0
86,20.961491,92.251770,-45.964695,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3412,Coll_w_host,No,CXB-025,CXB-025-049,M-ID-1815,110,415,2.618048,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
87,20.961233,92.250336,-45.275162,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3410,Coll_w_host,No,CXB-025,CXB-025-050,M-ID-1816,73,338,2.528917,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Water,Cooking fuel and firewood,Healthcare,2,0,0,3,0,0,0,0,0,0,0,0,1,0
88,20.964415,92.251129,-48.435753,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3398,Coll_w_host,No,CXB-025,CXB-025-052,M-ID-1818,81,421,2.624282,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,Water,1,2,0,0,0,0,0,0,0,0,0,0,3,0
91,20.959291,92.254272,-49.319801,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3405,Coll_w_host,No,CXB-025,CXB-025-055,M-ID-1821,135,570,2.755875,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Food assistance,1,0,3,0,0,0,0,0,0,0,0,0,2,0
92,20.961308,92.253891,-44.250603,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3530,Coll_w_host,No,CXB-025,CXB-025-056,M-ID-1822,58,269,2.429752,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Education for children,1,3,0,0,0,0,0,0,0,0,0,0,2,0
93,20.961769,92.254181,-44.074574,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3530,Coll_w_host,No,CXB-025,CXB-025-057,M-ID-1823,125,450,2.653213,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Education for children,Cooking fuel and firewood,3,2,1,0,0,0,0,0,0,0,0,0,0,0
94,20.959364,92.253220,-42.214779,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3407,Coll_w_host,No,CXB-025,CXB-025-058,M-ID-1824,90,368,2.565848,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,NFIs,1,2,0,0,0,0,3,0,0,0,0,0,0,0
95,20.960361,92.253136,-40.074936,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3406,Coll_w_host,No,CXB-025,CXB-025-059,M-ID-1825,70,290,2.462398,Rakhine,1,Maungdaw,16 to 30 mins walk,Education for children,Sanitation,Cooking fuel and firewood,3,1,0,0,0,0,0,0,0,2,0,0,0,0
96,20.960751,92.255203,-49.075554,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3530,Coll_w_host,No,CXB-025,CXB-025-060,M-ID-1826,75,320,2.505150,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,Water,1,2,0,0,0,0,0,0,0,0,0,0,3,0
97,20.957981,92.254799,-46.174820,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3405,Coll_w_host,No,CXB-025,CXB-025-061,M-ID-1827,71,315,2.498311,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Food assistance,1,0,3,0,0,0,0,0,0,0,0,0,2,0
98,20.957470,92.255180,-47.008110,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3405,Coll_w_host,No,CXB-025,CXB-025-062,M-ID-1828,90,385,2.585461,Rakhine,1,Maungdaw,15 mins walk or less,Water,Food assistance,Cooking fuel and firewood,3,0,2,0,0,0,0,0,0,0,0,0,1,0
99,20.958364,92.254715,-45.504616,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3405,Coll_w_host,No,CXB-025,CXB-025-063,M-ID-1829,75,308,2.488551,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,Food assistance,1,0,3,0,0,0,0,0,0,0,0,0,2,0
100,20.963055,92.244835,-40.546810,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3516,Coll_w_host,No,CXB-025,CXB-025-064,M-ID-1830,47,217,2.336460,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Healthcare,Safety and security,0,0,0,2,0,0,0,0,3,0,0,0,1,0
101,20.964830,92.244827,-50.191017,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3409,Coll_w_host,No,CXB-025,CXB-025-066,M-ID-1832,88,373,2.571709,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Shelter,2,0,1,0,0,0,0,0,0,0,3,0,0,0
102,20.964176,92.245361,-43.478413,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3409,Coll_w_host,No,CXB-025,CXB-025-067,M-ID-1833,85,375,2.574031,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Shelter,2,0,1,0,0,0,0,0,0,0,3,0,0,0
103,20.964725,92.248833,-52.858582,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3398,Coll_w_host,No,CXB-025,CXB-025-068,M-ID-1834,86,396,2.597695,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,NFIs,1,2,0,0,0,0,3,0,0,0,0,0,0,0
104,20.960760,92.245804,-48.016376,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3408,Coll_w_host,No,CXB-025,CXB-025-070,M-ID-1835,120,527,2.721811,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Food assistance,Cooking fuel and firewood,3,0,2,0,0,0,0,0,0,0,0,0,1,0
105,20.960051,92.245941,-46.842354,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3408,Coll_w_host,No,CXB-025,CXB-025-071,M-ID-1836,65,248,2.394452,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Food assistance,2,0,3,0,0,0,0,0,0,0,0,0,1,0
106,20.961626,92.249557,-42.724045,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3410,Coll_w_host,No,CXB-025,CXB-025-072,M-ID-1837,95,445,2.648360,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Water,Cooking fuel and firewood,Job opportunities,2,0,0,0,3,0,0,0,0,0,0,0,1,0
107,20.957493,92.252853,-46.030838,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3526,Coll_w_host,No,CXB-025,CXB-025-073,M-ID-1838,47,183,2.262451,Rakhine,1,Maungdaw,15 mins walk or less,Safety and security,Job opportunities,Cooking fuel and firewood,3,0,0,0,2,0,0,0,1,0,0,0,0,0
108,20.957277,92.253639,-47.044212,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3404,Coll_w_host,No,CXB-025,CXB-025-074,M-ID-1839,62,274,2.437751,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Food assistance,2,0,3,0,0,0,0,0,0,0,0,0,1,0
109,20.961538,92.246483,-15.947891,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3416,Collective,No,CXB-089,CXB-025-076,M-ID-1841,142,595,2.774517,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Water,Shelter,Healthcare,0,0,0,3,0,0,0,0,0,0,2,0,1,0
110,20.966948,92.248795,-44.058357,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3490,Coll_w_host,No,CXB-025,CXB-025-077,M-ID-2017,40,165,2.217484,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
111,20.956184,92.254166,-55.566727,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3403,Coll_w_host,No,CXB-025,CXB-025-078,M-ID-2063,55,252,2.401401,Rakhine,1,Maungdaw,15 mins walk or less,Water,Shelter,Cooking fuel and firewood,3,0,0,0,0,0,0,0,0,0,2,0,1,0
112,20.967081,92.245361,-47.170361,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3522,Coll_w_host,No,CXB-025,CXB-025-079,M-ID-2187,104,508,2.705864,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Safety and security,0,2,0,0,0,0,0,0,3,0,0,0,1,0
113,20.867022,92.285843,-53.957771,Chattogram,Cox's Bazar,Teknaf,Teknaf Paurashava,HCU,HCU_3082,Dispersed,No,CXB-026,CXB-026-001,M-ID-1842,30,130,2.113943,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Job opportunities,2,0,1,0,3,0,0,0,0,0,0,0,0,0
114,21.012613,92.236084,-42.802544,Chattogram,Cox's Bazar,Teknaf,Nhilla,HCU,HCU_3054,Dispersed,No,CXB-027,CXB-027-001,M-ID-1843,8,32,1.505150,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Sanitation,Shelter,0,0,1,0,0,0,0,0,0,2,3,0,0,0
115,21.015726,92.238373,-48.757839,Chattogram,Cox's Bazar,Teknaf,Nhilla,HCU,HCU_3054,Dispersed,No,CXB-027,CXB-027-002,M-ID-1844,5,31,1.491362,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
116,21.273603,92.089310,-61.567352,Chattogram,Cox's Bazar,Ukhia,Jalia Palong,HCU,HCU_3033,Dispersed,No,CXB-028,CXB-028-001,M-ID-0031,42,168,2.225309,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Food assistance,Sanitation,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,2,0,0,0,0
117,21.156422,92.069542,-45.027599,Chattogram,Cox's Bazar,Ukhia,Jalia Palong,HCU,HCU_3057,Dispersed,No,CXB-030,CXB-030-001,M-ID-0033,3,13,1.113943,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Healthcare,NFIs,Shelter,0,0,0,1,0,0,2,0,0,0,3,0,0,0
118,21.238987,92.153000,-25.350376,Chattogram,Cox's Bazar,Ukhia,Raja Palong,HCU,HCU_3063,Dispersed,No,CXB-031,CXB-031-001,M-ID-0034,12,55,1.740363,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Job opportunities,Mobility,1,0,0,0,2,3,0,0,0,0,0,0,0,0
119,21.083916,92.133850,-48.535187,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3418,Coll_w_host,No,CXB-032,CXB-032-001,M-ID-0035,255,1300,3.113943,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Sanitation,1,0,0,0,2,0,0,0,0,3,0,0,0,0
120,21.079142,92.138771,-46.409145,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3420,Coll_w_host,No,CXB-032,CXB-032-002,M-ID-0036,170,697,2.843233,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Shelter,Education for children,1,3,0,0,0,0,0,0,0,0,2,0,0,0
121,21.077425,92.138863,-42.898415,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3417,Coll_w_host,No,CXB-032,CXB-032-004,M-ID-0038,195,790,2.897627,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,Job opportunities,1,2,0,0,3,0,0,0,0,0,0,0,0,0
122,21.083105,92.138580,-52.955284,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3420,Coll_w_host,No,CXB-032,CXB-032-006,M-ID-0040,158,623,2.794488,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Job opportunities,NFIs,1,0,0,0,2,0,3,0,0,0,0,0,0,0
123,21.073454,92.145203,-44.953686,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3417,Coll_w_host,No,CXB-032,CXB-032-008,M-ID-0451,138,526,2.720986,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,NFIs,1,2,0,0,0,0,3,0,0,0,0,0,0,0
124,21.073957,92.139420,-47.168144,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3417,Coll_w_host,No,CXB-032,CXB-032-009,M-ID-0452,160,730,2.863323,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Job opportunities,NFIs,1,0,0,0,2,0,3,0,0,0,0,0,0,0
125,21.076754,92.140236,-49.257648,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3419,Coll_w_host,No,CXB-032,CXB-032-010,M-ID-0453,123,599,2.777427,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Water,NFIs,1,0,0,0,0,0,3,0,0,0,0,0,2,0
126,21.074955,92.145004,-47.295517,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3419,Coll_w_host,No,CXB-032,CXB-032-011,M-ID-1845,110,422,2.625313,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Food assistance,NFIs,1,0,2,0,0,0,3,0,0,0,0,0,0,0
127,21.073887,92.144516,-46.450794,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3419,Coll_w_host,No,CXB-032,CXB-032-012,M-ID-1846,150,618,2.790988,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,NFIs,Water,1,0,0,0,0,0,2,0,0,0,0,0,3,0
128,21.075607,92.144218,-44.478161,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3417,Coll_w_host,No,CXB-032,CXB-032-013,M-ID-1847,120,490,2.690196,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
129,21.080133,92.144127,-49.314251,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3419,Coll_w_host,No,CXB-032,CXB-032-014,M-ID-1848,175,781,2.892651,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Job opportunities,Education for children,1,3,0,0,2,0,0,0,0,0,0,0,0,0
130,21.080173,92.139885,-45.627605,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3420,Coll_w_host,No,CXB-032,CXB-032-015,M-ID-1849,185,665,2.822822,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Shelter,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,2,0,0,0
131,21.081831,92.138718,-53.873486,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3420,Coll_w_host,No,CXB-032,CXB-032-016,M-ID-1850,240,1020,3.008600,Rakhine,1,Maungdaw,15 mins walk or less,Job opportunities,Cooking fuel and firewood,Shelter,2,0,0,0,1,0,0,0,0,0,3,0,0,0
132,21.083479,92.135513,-49.897198,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3418,Coll_w_host,No,CXB-032,CXB-032-017,M-ID-1851,130,640,2.806180,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Job opportunities,Water,1,0,0,0,2,0,0,0,0,0,0,0,3,0
133,21.084913,92.135582,-49.087162,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3418,Coll_w_host,No,CXB-032,CXB-032-018,M-ID-1852,220,800,2.903090,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
134,21.084810,92.134903,-46.700100,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3418,Coll_w_host,No,CXB-032,CXB-032-019,M-ID-1853,250,1020,3.008600,Rakhine,1,Maungdaw,16 to 30 mins walk,Cooking fuel and firewood,Education for children,Healthcare,1,2,0,3,0,0,0,0,0,0,0,0,0,0
135,21.081779,92.135979,-46.296375,Chattogram,Cox's Bazar,Teknaf,Baharchhara,SCS,SCS_3418,Coll_w_host,No,CXB-032,CXB-032-020,M-ID-2018,220,950,2.977724,Rakhine,1,Maungdaw,15 mins walk or less,Cooking fuel and firewood,Safety and security,Water,1,0,0,0,0,0,0,0,2,0,0,0,3,0
136,21.109192,92.118019,-37.218658,Chattogram,Cox's Bazar,Ukhia,Jalia Palong,HCU,HCU_3085,Dispersed,No,CXB-033,CXB-033-001,M-ID-0041,15,68,1.832509,Rakhine,1,Maungdaw,16 to 30 mins walk,Food assistance,Healthcare,Cooking fuel and firewood,3,0,1,2,0,0,0,0,0,0,0,0,0,0
137,20.945066,92.259804,-24.950964,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3379,Coll_w_host,No,CXB-037,CXB-037-001,M-ID-0046,115,451,2.654176,Rakhine,1,Maungdaw,16 to 30 mins walk,Education for children,Job opportunities,Water,0,1,0,0,2,0,0,0,0,0,0,0,3,0
138,20.933191,92.261848,-36.656021,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3373,Coll_w_host,No,CXB-037,CXB-037-005,M-ID-0456,65,295,2.469822,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Sanitation,0,2,0,0,0,0,0,0,0,3,0,0,1,0
139,20.941418,92.257576,-40.911236,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3376,Coll_w_host,No,CXB-037,CXB-037-007,M-ID-0458,40,139,2.143015,Rakhine,1,Maungdaw,15 mins walk or less,Water,Cooking fuel and firewood,Education for children,2,3,0,0,0,0,0,0,0,0,0,0,1,0
140,20.943981,92.257301,-54.697109,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3380,Coll_w_host,No,CXB-037,CXB-037-008,M-ID-0459,73,308,2.488551,Rakhine,1,Maungdaw,15 mins walk or less,Water,Shelter,Education for children,0,3,0,0,0,0,0,0,0,0,2,0,1,0
141,20.924980,92.265549,-41.724796,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3372,Coll_w_host,No,CXB-037,CXB-037-009,M-ID-1786,83,348,2.541579,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
142,20.927814,92.262520,-39.496891,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3372,Coll_w_host,No,CXB-037,CXB-037-010,M-ID-1784,70,340,2.531479,Rakhine,1,Maungdaw,16 to 30 mins walk,Education for children,Water,Job opportunities,0,1,0,0,3,0,0,0,0,0,0,0,2,0
143,20.931749,92.263870,-49.724159,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3372,Coll_w_host,No,CXB-037,CXB-037-011,M-ID-1782,66,276,2.440909,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
144,20.931440,92.263062,-41.385120,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3372,Coll_w_host,No,CXB-037,CXB-037-012,M-ID-1780,48,220,2.342423,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
145,20.931408,92.262718,-45.700809,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3373,Coll_w_host,No,CXB-037,CXB-037-013,M-ID-1776,48,218,2.338456,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
146,20.931620,92.262405,-43.178879,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3373,Coll_w_host,No,CXB-037,CXB-037-014,M-ID-1773,55,250,2.397940,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
147,20.932112,92.261925,-36.220318,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3373,Coll_w_host,No,CXB-037,CXB-037-015,M-ID-1770,43,209,2.320146,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
148,20.933167,92.262268,-39.941448,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3373,Coll_w_host,No,CXB-037,CXB-037-016,M-ID-1767,85,384,2.584331,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
149,20.935097,92.262329,-41.823898,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3374,Coll_w_host,No,CXB-037,CXB-037-017,M-ID-1764,48,234,2.369216,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,0,0,1,0
150,20.935417,92.262848,-44.902054,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3374,Coll_w_host,No,CXB-037,CXB-037-018,M-ID-1762,43,165,2.217484,Rakhine,1,Maungdaw,16 to 30 mins walk,Shelter,Education for children,Job opportunities,0,2,0,0,3,0,0,0,0,0,1,0,0,0
151,20.935965,92.262108,-48.047413,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3374,Coll_w_host,No,CXB-037,CXB-037-019,M-ID-1759,91,400,2.602060,Rakhine,1,Maungdaw,16 to 30 mins walk,Water,Job opportunities,Education for children,0,3,0,0,2,0,0,0,0,0,0,0,1,0
152,20.941065,92.261276,-31.819677,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3374,Coll_w_host,No,CXB-037,CXB-037-020,M-ID-1757,30,127,2.103804,Rakhine,1,Maungdaw,16 to 30 mins walk,Healthcare,Safety and security,NFIs,0,0,0,1,0,0,3,0,2,0,0,0,0,0
153,20.940767,92.261353,-36.124050,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3374,Coll_w_host,No,CXB-037,CXB-037-021,M-ID-1755,85,391,2.592177,Rakhine,1,Maungdaw,31 mins to 1 hour walk,Healthcare,Job opportunities,Education for children,0,3,0,1,2,0,0,0,0,0,0,0,0,0
154,20.941849,92.260796,-38.686253,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3378,Coll_w_host,No,CXB-037,CXB-037-022,M-ID-1753,68,297,2.472756,Rakhine,1,Maungdaw,15 mins walk or less,Shelter,Water,Cooking fuel and firewood,3,0,0,0,0,0,0,0,0,0,1,0,2,0
155,20.940945,92.259720,-33.328831,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3375,Coll_w_host,No,CXB-037,CXB-037-023,M-ID-1751,88,387,2.587711,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
156,20.940739,92.259354,-43.153625,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3375,Coll_w_host,No,CXB-037,CXB-037-024,M-ID-1749,122,513,2.710117,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
157,20.940382,92.259346,-41.495384,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3375,Coll_w_host,No,CXB-037,CXB-037-025,M-ID-1747,59,257,2.409933,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
158,20.939251,92.257988,-39.004333,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3375,Coll_w_host,No,CXB-037,CXB-037-026,M-ID-1745,106,531,2.725095,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Cooking fuel and firewood,Healthcare,2,0,1,3,0,0,0,0,0,0,0,0,0,0
159,20.939392,92.256645,-38.184147,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3375,Coll_w_host,No,CXB-037,CXB-037-027,M-ID-1743,64,321,2.506505,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Healthcare,Education for children,0,3,1,2,0,0,0,0,0,0,0,0,0,0
160,20.939859,92.256683,-35.889095,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3376,Coll_w_host,No,CXB-037,CXB-037-028,M-ID-1741,69,320,2.505150,Rakhine,1,Maungdaw,15 mins walk or less,Food assistance,Water,Cooking fuel and firewood,3,0,1,0,0,0,0,0,0,0,0,0,2,0
161,20.941681,92.259262,-36.380199,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3377,Coll_w_host,No,CXB-037,CXB-037-029,M-ID-1737,76,387,2.587711,Rakhine,1,Maungdaw,15 mins walk or less,Shelter,Cooking fuel and firewood,Other,2,0,0,0,0,0,0,0,0,0,1,0,0,3
162,20.941147,92.258911,-37.815994,Chattogram,Cox's Bazar,Teknaf,Nhilla,SCS,SCS_3377,Coll_w_host,No,CXB-037,CXB-037-030,M-ID-1733,74,335,2.525045,Rakhine,1,Maungdaw,15 mins walk or less,Water,Shelter,Cooking fuel and firewood,3,0,0,0,0,0,0,0,0,0,2,0,1,0
